,date,MODZCTA_Location,Hosp_Rate,dayofyear,year,Hospital_by_modzcta_ID
576,2021-07-01,10026,23.3,182,2021,2203
577,2021-08-01,10026,33.6,213,2021,2234
578,2021-09-01,10026,18.1,244,2021,2265
579,2021-10-01,10026,10.3,274,2021,2295
580,2020-03-01,10027,213.0,61,2020,2081
581,2020-04-01,10027,293.4,92,2020,2112
582,2020-05-01,10027,52.1,122,2020,2142
583,2020-06-01,10027,18.9,153,2020,2173
584,2020-07-01,10027,11.0,183,2020,2203
585,2020-08-01,10027,6.3,214,2020,2234
586,2020-09-01,10027,9.5,245,2020,2265
587,2020-10-01,10027,12.6,275,2020,2295
588,2020-11-01,10027,28.4,306,2020,2326
589,2020-12-01,10027,41.0,336,2020,2356
590,2021-01-01,10027,137.2,1,2021,2022
591,2021-02-01,10027,91.5,32,2021,2053
592,2021-03-01,10027,82.0,60,2021,2081
593,2021-04-01,10027,55.2,91,2021,2112
594,2021-05-01,10027,18.9,121,2021,2142
595,2021-06-01,10027,6.3,152,2021,2173
596,2021-07-01,10027,17.4,182,2021,2203
597,2021-08-01,10027,25.2,213,2021,2234
598,2021-09-01,10027,26.8,244,2021,2265
599,2021-10-01,10027,17.4,274,2021,2295
600,2020-03-01,10028,111.9,61,2020,2081
601,2020-04-01,10028,101.3,92,2020,2112
602,2020-05-01,10028,16.9,122,2020,2142
603,2020-06-01,10028,2.1,153,2020,2173
604,2020-07-01,10028,2.1,183,2020,2203
605,2020-08-01,10028,2.1,214,2020,2234
606,2020-09-01,10028,,245,2020,2265
607,2020-10-01,10028,8.4,275,2020,2295
608,2020-11-01,10028,6.3,306,2020,2326
609,2020-12-01,10028,23.2,336,2020,2356
610,2021-01-01,10028,52.8,1,2021,2022
611,2021-02-01,10028,40.1,32,2021,2053
612,2021-03-01,10028,27.4,60,2021,2081
613,2021-04-01,10028,8.4,91,2021,2112
614,2021-05-01,10028,10.6,121,2021,2142
615,2021-06-01,10028,6.3,152,2021,2173
616,2021-07-01,10028,6.3,182,2021,2203
617,2021-08-01,10028,6.3,213,2021,2234
618,2021-09-01,10028,21.1,244,2021,2265
619,2021-10-01,10028,8.4,274,2021,2295
620,2020-03-01,10029,223.7,61,2020,2081
621,2020-04-01,10029,450.0,92,2020,2112
622,2020-05-01,10029,58.8,122,2020,2142
623,2020-06-01,10029,17.9,153,2020,2173
624,2020-07-01,10029,17.9,183,2020,2203
625,2020-08-01,10029,12.8,214,2020,2234
626,2020-09-01,10029,8.9,245,2020,2265
627,2020-10-01,10029,23.0,275,2020,2295
628,2020-11-01,10029,30.7,306,2020,2326
629,2020-12-01,10029,97.2,336,2020,2356
630,2021-01-01,10029,168.7,1,2021,2022
631,2021-02-01,10029,126.6,32,2021,2053
632,2021-03-01,10029,134.2,60,2021,2081
633,2021-04-01,10029,75.4,91,2021,2112
634,2021-05-01,10029,40.9,121,2021,2142
635,2021-06-01,10029,1.3,152,2021,2173
636,2021-07-01,10029,6.4,182,2021,2203
637,2021-08-01,10029,40.9,213,2021,2234
638,2021-09-01,10029,40.9,244,2021,2265
639,2021-10-01,10029,12.8,274,2021,2295
640,2020-03-01,10030,283.6,61,2020,2081
641,2020-04-01,10030,280.2,92,2020,2112
642,2020-05-01,10030,44.4,122,2020,2142
643,2020-06-01,10030,17.1,153,2020,2173
644,2020-07-01,10030,13.7,183,2020,2203
645,2020-08-01,10030,17.1,214,2020,2234
646,2020-09-01,10030,10.2,245,2020,2265
647,2020-10-01,10030,13.7,275,2020,2295
648,2020-11-01,10030,37.6,306,2020,2326
649,2020-12-01,10030,82.0,336,2020,2356
650,2021-01-01,10030,116.2,1,2021,2022
651,2021-02-01,10030,140.1,32,2021,2053
652,2021-03-01,10030,88.8,60,2021,2081
653,2021-04-01,10030,105.9,91,2021,2112
654,2021-05-01,10030,41.0,121,2021,2142
655,2021-06-01,10030,6.8,152,2021,2173
656,2021-07-01,10030,13.7,182,2021,2203
657,2021-08-01,10030,51.2,213,2021,2234
658,2021-09-01,10030,51.2,244,2021,2265
659,2021-10-01,10030,20.5,274,2021,2295
660,2020-03-01,10031,225.3,61,2020,2081
661,2020-04-01,10031,374.4,92,2020,2112
662,2020-05-01,10031,50.8,122,2020,2142
663,2020-06-01,10031,15.2,153,2020,2173
664,2020-07-01,10031,16.9,183,2020,2203
665,2020-08-01,10031,6.8,214,2020,2234
666,2020-09-01,10031,6.8,245,2020,2265
667,2020-10-01,10031,15.2,275,2020,2295
668,2020-11-01,10031,44.1,306,2020,2326
669,2020-12-01,10031,106.7,336,2020,2356
670,2021-01-01,10031,96.6,1,2021,2022
671,2021-02-01,10031,132.2,32,2021,2053
672,2021-03-01,10031,115.2,60,2021,2081
673,2021-04-01,10031,64.4,91,2021,2112
674,2021-05-01,10031,20.3,121,2021,2142
675,2021-06-01,10031,5.1,152,2021,2173
676,2021-07-01,10031,13.6,182,2021,2203
677,2021-08-01,10031,30.5,213,2021,2234
678,2021-09-01,10031,20.3,244,2021,2265
679,2021-10-01,10031,16.9,274,2021,2295
680,2020-03-01,10032,301.3,61,2020,2081
681,2020-04-01,10032,498.0,92,2020,2112
682,2020-05-01,10032,55.5,122,2020,2142
683,2020-06-01,10032,34.9,153,2020,2173
684,2020-07-01,10032,14.3,183,2020,2203
685,2020-08-01,10032,17.4,214,2020,2234
686,2020-09-01,10032,6.3,245,2020,2265
687,2020-10-01,10032,19.0,275,2020,2295
688,2020-11-01,10032,52.3,306,2020,2326
689,2020-12-01,10032,103.1,336,2020,2356
690,2021-01-01,10032,179.2,1,2021,2022
691,2021-02-01,10032,130.1,32,2021,2053
692,2021-03-01,10032,104.7,60,2021,2081
693,2021-04-01,10032,58.7,91,2021,2112
694,2021-05-01,10032,19.0,121,2021,2142
695,2021-06-01,10032,12.7,152,2021,2173
696,2021-07-01,10032,9.5,182,2021,2203
697,2021-08-01,10032,50.8,213,2021,2234
698,2021-09-01,10032,57.1,244,2021,2265
699,2021-10-01,10032,27.0,274,2021,2295
700,2020-03-01,10033,256.3,61,2020,2081
701,2020-04-01,10033,405.0,92,2020,2112
702,2020-05-01,10033,46.1,122,2020,2142
703,2020-06-01,10033,25.6,153,2020,2173
704,2020-07-01,10033,8.5,183,2020,2203
705,2020-08-01,10033,13.7,214,2020,2234
706,2020-09-01,10033,10.3,245,2020,2265
707,2020-10-01,10033,20.5,275,2020,2295
708,2020-11-01,10033,44.4,306,2020,2326
709,2020-12-01,10033,87.2,336,2020,2356
710,2021-01-01,10033,136.7,1,2021,2022
711,2021-02-01,10033,106.0,32,2021,2053
712,2021-03-01,10033,94.0,60,2021,2081
713,2021-04-01,10033,34.2,91,2021,2112
714,2021-05-01,10033,12.0,121,2021,2142
715,2021-06-01,10033,3.4,152,2021,2173
716,2021-07-01,10033,6.8,182,2021,2203
717,2021-08-01,10033,32.5,213,2021,2234
718,2021-09-01,10033,29.1,244,2021,2265
719,2021-10-01,10033,18.8,274,2021,2295
720,2020-03-01,10034,168.1,61,2020,2081
721,2020-04-01,10034,340.9,92,2020,2112
722,2020-05-01,10034,33.1,122,2020,2142
723,2020-06-01,10034,21.3,153,2020,2173
724,2020-07-01,10034,14.2,183,2020,2203
725,2020-08-01,10034,7.1,214,2020,2234
726,2020-09-01,10034,11.8,245,2020,2265
727,2020-10-01,10034,16.6,275,2020,2295
728,2020-11-01,10034,21.3,306,2020,2326
729,2020-12-01,10034,73.4,336,2020,2356
730,2021-01-01,10034,134.9,1,2021,2022
731,2021-02-01,10034,123.1,32,2021,2053
732,2021-03-01,10034,68.7,60,2021,2081
733,2021-04-01,10034,61.6,91,2021,2112
734,2021-05-01,10034,9.5,121,2021,2142
735,2021-06-01,10034,2.4,152,2021,2173
736,2021-07-01,10034,14.2,182,2021,2203
737,2021-08-01,10034,33.1,213,2021,2234
738,2021-09-01,10034,30.8,244,2021,2265
739,2021-10-01,10034,11.8,274,2021,2295
740,2020-03-01,10035,380.2,61,2020,2081
741,2020-04-01,10035,627.1,92,2020,2112
742,2020-05-01,10035,96.5,122,2020,2142
743,2020-06-01,10035,34.1,153,2020,2173
744,2020-07-01,10035,17.0,183,2020,2203
745,2020-08-01,10035,17.0,214,2020,2234
746,2020-09-01,10035,5.7,245,2020,2265
747,2020-10-01,10035,5.7,275,2020,2295
748,2020-11-01,10035,28.4,306,2020,2326
749,2020-12-01,10035,141.9,336,2020,2356
750,2021-01-01,10035,93.6,1,2021,2022
751,2021-02-01,10035,173.1,32,2021,2053
752,2021-03-01,10035,136.2,60,2021,2081
753,2021-04-01,10035,82.3,91,2021,2112
754,2021-05-01,10035,25.5,121,2021,2142
755,2021-06-01,10035,28.4,152,2021,2173
756,2021-07-01,10035,19.9,182,2021,2203
757,2021-08-01,10035,53.9,213,2021,2234
758,2021-09-01,10035,34.1,244,2021,2265
759,2021-10-01,10035,28.4,274,2021,2295
760,2020-03-01,10036,113.8,61,2020,2081
761,2020-04-01,10036,194.6,92,2020,2112
762,2020-05-01,10036,22.0,122,2020,2142
763,2020-06-01,10036,18.4,153,2020,2173
764,2020-07-01,10036,14.7,183,2020,2203
765,2020-08-01,10036,11.0,214,2020,2234
766,2020-09-01,10036,11.0,245,2020,2265
767,2020-10-01,10036,22.0,275,2020,2295
768,2020-11-01,10036,29.4,306,2020,2326
769,2020-12-01,10036,66.1,336,2020,2356
770,2021-01-01,10036,91.8,1,2021,2022
771,2021-02-01,10036,62.4,32,2021,2053
772,2021-03-01,10036,84.4,60,2021,2081
773,2021-04-01,10036,25.7,91,2021,2112
774,2021-05-01,10036,7.3,121,2021,2142
775,2021-06-01,10036,11.0,152,2021,2173
776,2021-07-01,10036,7.3,182,2021,2203
777,2021-08-01,10036,25.7,213,2021,2234
778,2021-09-01,10036,11.0,244,2021,2265
779,2021-10-01,10036,7.3,274,2021,2295
780,2020-03-01,10037,240.5,61,2020,2081
781,2020-04-01,10037,312.6,92,2020,2112
782,2020-05-01,10037,81.8,122,2020,2142
783,2020-06-01,10037,19.2,153,2020,2173
784,2020-07-01,10037,9.6,183,2020,2203
785,2020-08-01,10037,14.4,214,2020,2234
786,2020-09-01,10037,14.4,245,2020,2265
787,2020-10-01,10037,24.0,275,2020,2295
788,2020-11-01,10037,9.6,306,2020,2326
789,2020-12-01,10037,134.7,336,2020,2356
790,2021-01-01,10037,177.9,1,2021,2022
791,2021-02-01,10037,81.8,32,2021,2053
792,2021-03-01,10037,76.9,60,2021,2081
793,2021-04-01,10037,52.9,91,2021,2112
794,2021-05-01,10037,33.7,121,2021,2142
795,2021-06-01,10037,9.6,152,2021,2173
796,2021-07-01,10037,14.4,182,2021,2203
797,2021-08-01,10037,91.4,213,2021,2234
798,2021-09-01,10037,52.9,244,2021,2265
799,2021-10-01,10037,24.0,274,2021,2295
800,2020-03-01,10038,105.0,61,2020,2081
801,2020-04-01,10038,140.0,92,2020,2112
802,2020-05-01,10038,21.9,122,2020,2142
803,2020-06-01,10038,8.7,153,2020,2173
804,2020-07-01,10038,4.4,183,2020,2203
805,2020-08-01,10038,8.7,214,2020,2234
806,2020-09-01,10038,4.4,245,2020,2265
807,2020-10-01,10038,13.1,275,2020,2295
808,2020-11-01,10038,39.4,306,2020,2326
809,2020-12-01,10038,74.4,336,2020,2356
810,2021-01-01,10038,161.8,1,2021,2022
811,2021-02-01,10038,83.1,32,2021,2053
812,2021-03-01,10038,61.2,60,2021,2081
813,2021-04-01,10038,35.0,91,2021,2112
814,2021-05-01,10038,21.9,121,2021,2142
815,2021-06-01,10038,4.4,152,2021,2173
816,2021-07-01,10038,17.5,182,2021,2203
817,2021-08-01,10038,61.2,213,2021,2234
818,2021-09-01,10038,65.6,244,2021,2265
819,2021-10-01,10038,13.1,274,2021,2295
820,2020-03-01,10039,220.7,61,2020,2081
821,2020-04-01,10039,323.8,92,2020,2112
822,2020-05-01,10039,47.8,122,2020,2142
823,2020-06-01,10039,18.4,153,2020,2173
824,2020-07-01,10039,14.7,183,2020,2203
825,2020-08-01,10039,22.1,214,2020,2234
826,2020-09-01,10039,7.4,245,2020,2265
827,2020-10-01,10039,11.0,275,2020,2295
828,2020-11-01,10039,22.1,306,2020,2326
829,2020-12-01,10039,99.3,336,2020,2356
830,2021-01-01,10039,125.1,1,2021,2022
831,2021-02-01,10039,121.4,32,2021,2053
832,2021-03-01,10039,84.6,60,2021,2081
833,2021-04-01,10039,73.6,91,2021,2112
834,2021-05-01,10039,58.9,121,2021,2142
835,2021-06-01,10039,7.4,152,2021,2173
836,2021-07-01,10039,11.0,182,2021,2203
837,2021-08-01,10039,66.2,213,2021,2234
838,2021-09-01,10039,29.4,244,2021,2265
839,2021-10-01,10039,29.4,274,2021,2295
840,2020-03-01,10040,261.6,61,2020,2081
841,2020-04-01,10040,423.1,92,2020,2112
842,2020-05-01,10040,61.4,122,2020,2142
843,2020-06-01,10040,20.5,153,2020,2173
844,2020-07-01,10040,25.0,183,2020,2203
845,2020-08-01,10040,6.8,214,2020,2234
846,2020-09-01,10040,11.4,245,2020,2265
847,2020-10-01,10040,9.1,275,2020,2295
848,2020-11-01,10040,52.3,306,2020,2326
849,2020-12-01,10040,84.2,336,2020,2356
850,2021-01-01,10040,120.5,1,2021,2022
851,2021-02-01,10040,120.5,32,2021,2053
852,2021-03-01,10040,95.5,60,2021,2081
853,2021-04-01,10040,38.7,91,2021,2112
854,2021-05-01,10040,18.2,121,2021,2142
855,2021-06-01,10040,6.8,152,2021,2173
856,2021-07-01,10040,11.4,182,2021,2203
857,2021-08-01,10040,29.6,213,2021,2234
858,2021-09-01,10040,47.8,244,2021,2265
859,2021-10-01,10040,22.7,274,2021,2295
860,2020-03-01,10044,128.5,61,2020,2081
861,2020-04-01,10044,257.0,92,2020,2112
862,2020-05-01,10044,77.1,122,2020,2142
863,2020-06-01,10044,8.6,153,2020,2173
864,2020-07-01,10044,,183,2020,2203
865,2020-08-01,10044,17.1,214,2020,2234
866,2020-09-01,10044,,245,2020,2265
867,2020-10-01,10044,8.6,275,2020,2295
868,2020-11-01,10044,34.3,306,2020,2326
869,2020-12-01,10044,34.3,336,2020,2356
870,2021-01-01,10044,60.0,1,2021,2022
871,2021-02-01,10044,51.4,32,2021,2053
872,2021-03-01,10044,42.8,60,2021,2081
873,2021-04-01,10044,34.3,91,2021,2112
874,2021-05-01,10044,17.1,121,2021,2142
875,2021-06-01,10044,8.6,152,2021,2173
876,2021-07-01,10044,,182,2021,2203
877,2021-08-01,10044,8.6,213,2021,2234
878,2021-09-01,10044,8.6,244,2021,2265
879,2021-10-01,10044,,274,2021,2295
880,2020-03-01,10065,75.3,61,2020,2081
881,2020-04-01,10065,172.0,92,2020,2112
882,2020-05-01,10065,7.2,122,2020,2142
883,2020-06-01,10065,14.3,153,2020,2173
884,2020-07-01,10065,,183,2020,2203
885,2020-08-01,10065,,214,2020,2234
886,2020-09-01,10065,,245,2020,2265
887,2020-10-01,10065,3.6,275,2020,2295
888,2020-11-01,10065,21.5,306,2020,2326
889,2020-12-01,10065,50.2,336,2020,2356
890,2021-01-01,10065,32.3,1,2021,2022
891,2021-02-01,10065,25.1,32,2021,2053
892,2021-03-01,10065,32.3,60,2021,2081
893,2021-04-01,10065,28.7,91,2021,2112
894,2021-05-01,10065,3.6,121,2021,2142
895,2021-06-01,10065,3.6,152,2021,2173
896,2021-07-01,10065,,182,2021,2203
897,2021-08-01,10065,21.5,213,2021,2234
898,2021-09-01,10065,32.3,244,2021,2265
899,2021-10-01,10065,10.8,274,2021,2295
900,2020-03-01,10069,63.6,61,2020,2081
901,2020-04-01,10069,47.7,92,2020,2112
902,2020-05-01,10069,47.7,122,2020,2142
903,2020-06-01,10069,15.9,153,2020,2173
904,2020-07-01,10069,15.9,183,2020,2203
905,2020-08-01,10069,,214,2020,2234
906,2020-09-01,10069,15.9,245,2020,2265
907,2020-10-01,10069,,275,2020,2295
908,2020-11-01,10069,15.9,306,2020,2326
909,2020-12-01,10069,111.4,336,2020,2356
910,2021-01-01,10069,63.6,1,2021,2022
911,2021-02-01,10069,31.8,32,2021,2053
912,2021-03-01,10069,31.8,60,2021,2081
913,2021-04-01,10069,15.9,91,2021,2112
914,2021-05-01,10069,,121,2021,2142
915,2021-06-01,10069,,152,2021,2173
916,2021-07-01,10069,15.9,182,2021,2203
917,2021-08-01,10069,15.9,213,2021,2234
918,2021-09-01,10069,15.9,244,2021,2265
919,2021-10-01,10069,15.9,274,2021,2295
920,2020-03-01,10075,195.3,61,2020,2081
921,2020-04-01,10075,160.6,92,2020,2112
922,2020-05-01,10075,21.7,122,2020,2142
923,2020-06-01,10075,13.0,153,2020,2173
924,2020-07-01,10075,4.3,183,2020,2203
925,2020-08-01,10075,,214,2020,2234
926,2020-09-01,10075,17.4,245,2020,2265
927,2020-10-01,10075,17.4,275,2020,2295
928,2020-11-01,10075,4.3,306,2020,2326
929,2020-12-01,10075,56.4,336,2020,2356
930,2021-01-01,10075,78.1,1,2021,2022
931,2021-02-01,10075,82.4,32,2021,2053
932,2021-03-01,10075,21.7,60,2021,2081
933,2021-04-01,10075,21.7,91,2021,2112
934,2021-05-01,10075,8.7,121,2021,2142
935,2021-06-01,10075,4.3,152,2021,2173
936,2021-07-01,10075,8.7,182,2021,2203
937,2021-08-01,10075,13.0,213,2021,2234
938,2021-09-01,10075,4.3,244,2021,2265
939,2021-10-01,10075,8.7,274,2021,2295
940,2020-03-01,10128,66.6,61,2020,2081
941,2020-04-01,10128,100.8,92,2020,2112
942,2020-05-01,10128,15.4,122,2020,2142
943,2020-06-01,10128,3.4,153,2020,2173
944,2020-07-01,10128,3.4,183,2020,2203
945,2020-08-01,10128,,214,2020,2234
946,2020-09-01,10128,3.4,245,2020,2265
947,2020-10-01,10128,5.1,275,2020,2295
948,2020-11-01,10128,17.1,306,2020,2326
949,2020-12-01,10128,54.6,336,2020,2356
950,2021-01-01,10128,66.6,1,2021,2022
951,2021-02-01,10128,46.1,32,2021,2053
952,2021-03-01,10128,22.2,60,2021,2081
953,2021-04-01,10128,10.2,91,2021,2112
954,2021-05-01,10128,8.5,121,2021,2142
955,2021-06-01,10128,1.7,152,2021,2173
956,2021-07-01,10128,1.7,182,2021,2203
957,2021-08-01,10128,25.6,213,2021,2234
958,2021-09-01,10128,17.1,244,2021,2265
959,2021-10-01,10128,8.5,274,2021,2295
960,2020-03-01,10280,53.5,61,2020,2081
961,2020-04-01,10280,42.8,92,2020,2112
962,2020-05-01,10280,10.7,122,2020,2142
963,2020-06-01,10280,,153,2020,2173
964,2020-07-01,10280,,183,2020,2203
965,2020-08-01,10280,,214,2020,2234
966,2020-09-01,10280,,245,2020,2265
967,2020-10-01,10280,,275,2020,2295
968,2020-11-01,10280,,306,2020,2326
969,2020-12-01,10280,32.1,336,2020,2356
970,2021-01-01,10280,64.2,1,2021,2022
971,2021-02-01,10280,21.4,32,2021,2053
972,2021-03-01,10280,,60,2021,2081
973,2021-04-01,10280,,91,2021,2112
974,2021-05-01,10280,,121,2021,2142
975,2021-06-01,10280,,152,2021,2173
976,2021-07-01,10280,10.7,182,2021,2203
977,2021-08-01,10280,,213,2021,2234
978,2021-09-01,10280,10.7,244,2021,2265
979,2021-10-01,10280,,274,2021,2295
980,2020-03-01,10282,107.7,61,2020,2081
981,2020-04-01,10282,179.5,92,2020,2112
982,2020-05-01,10282,,122,2020,2142
983,2020-06-01,10282,,153,2020,2173
984,2020-07-01,10282,35.9,183,2020,2203
985,2020-08-01,10282,,214,2020,2234
986,2020-09-01,10282,,245,2020,2265
987,2020-10-01,10282,,275,2020,2295
988,2020-11-01,10282,,306,2020,2326
989,2020-12-01,10282,53.8,336,2020,2356
990,2021-01-01,10282,35.9,1,2021,2022
991,2021-02-01,10282,,32,2021,2053
992,2021-03-01,10282,,60,2021,2081
993,2021-04-01,10282,,91,2021,2112
994,2021-05-01,10282,,121,2021,2142
995,2021-06-01,10282,,152,2021,2173
996,2021-07-01,10282,,182,2021,2203
997,2021-08-01,10282,17.9,213,2021,2234
998,2021-09-01,10282,,244,2021,2265
999,2021-10-01,10282,,274,2021,2295
1000,2020-03-01,10301,190.2,61,2020,2081
1001,2020-04-01,10301,457.5,92,2020,2112
1002,2020-05-01,10301,61.7,122,2020,2142
1003,2020-06-01,10301,12.9,153,2020,2173
1004,2020-07-01,10301,15.4,183,2020,2203
1005,2020-08-01,10301,5.1,214,2020,2234
1006,2020-09-01,10301,7.7,245,2020,2265
1007,2020-10-01,10301,36.0,275,2020,2295
1008,2020-11-01,10301,66.8,306,2020,2326
1009,2020-12-01,10301,131.1,336,2020,2356
1010,2021-01-01,10301,138.8,1,2021,2022
1011,2021-02-01,10301,77.1,32,2021,2053
1012,2021-03-01,10301,120.8,60,2021,2081
1013,2021-04-01,10301,74.5,91,2021,2112
1014,2021-05-01,10301,20.6,121,2021,2142
1015,2021-06-01,10301,20.6,152,2021,2173
1016,2021-07-01,10301,18.0,182,2021,2203
1017,2021-08-01,10301,56.5,213,2021,2234
1018,2021-09-01,10301,61.7,244,2021,2265
1019,2021-10-01,10301,28.3,274,2021,2295
1020,2020-03-01,10302,211.0,61,2020,2081
1021,2020-04-01,10302,340.8,92,2020,2112
1022,2020-05-01,10302,64.9,122,2020,2142
1023,2020-06-01,10302,10.8,153,2020,2173
1024,2020-07-01,10302,16.2,183,2020,2203
1025,2020-08-01,10302,16.2,214,2020,2234
1026,2020-09-01,10302,16.2,245,2020,2265
1027,2020-10-01,10302,37.9,275,2020,2295
1028,2020-11-01,10302,86.6,306,2020,2326
1029,2020-12-01,10302,183.9,336,2020,2356
1030,2021-01-01,10302,173.1,1,2021,2022
1031,2021-02-01,10302,140.7,32,2021,2053
1032,2021-03-01,10302,113.6,60,2021,2081
1033,2021-04-01,10302,86.6,91,2021,2112
1034,2021-05-01,10302,32.5,121,2021,2142
1035,2021-06-01,10302,27.0,152,2021,2173
1036,2021-07-01,10302,21.6,182,2021,2203
1037,2021-08-01,10302,43.3,213,2021,2234
1038,2021-09-01,10302,43.3,244,2021,2265
1039,2021-10-01,10302,16.2,274,2021,2295
1040,2020-03-01,10303,181.0,61,2020,2081
1041,2020-04-01,10303,358.3,92,2020,2112
1042,2020-05-01,10303,75.4,122,2020,2142
1043,2020-06-01,10303,18.9,153,2020,2173
1044,2020-07-01,10303,15.1,183,2020,2203
1045,2020-08-01,10303,18.9,214,2020,2234
1046,2020-09-01,10303,3.8,245,2020,2265
1047,2020-10-01,10303,22.6,275,2020,2295
1048,2020-11-01,10303,60.3,306,2020,2326
1049,2020-12-01,10303,90.5,336,2020,2356
1050,2021-01-01,10303,128.2,1,2021,2022
1051,2021-02-01,10303,90.5,32,2021,2053
1052,2021-03-01,10303,116.9,60,2021,2081
1053,2021-04-01,10303,83.0,91,2021,2112
1054,2021-05-01,10303,18.9,121,2021,2142
1055,2021-06-01,10303,15.1,152,2021,2173
1056,2021-07-01,10303,30.2,182,2021,2203
1057,2021-08-01,10303,52.8,213,2021,2234
1058,2021-09-01,10303,45.3,244,2021,2265
1059,2021-10-01,10303,22.6,274,2021,2295
1060,2020-03-01,10304,250.7,61,2020,2081
1061,2020-04-01,10304,386.8,92,2020,2112
1062,2020-05-01,10304,81.2,122,2020,2142
1063,2020-06-01,10304,7.2,153,2020,2173
1064,2020-07-01,10304,11.9,183,2020,2203
1065,2020-08-01,10304,9.5,214,2020,2234
1066,2020-09-01,10304,2.4,245,2020,2265
1067,2020-10-01,10304,21.5,275,2020,2295
1068,2020-11-01,10304,81.2,306,2020,2326
1069,2020-12-01,10304,171.9,336,2020,2356
1070,2021-01-01,10304,198.2,1,2021,2022
1071,2021-02-01,10304,76.4,32,2021,2053
1072,2021-03-01,10304,155.2,60,2021,2081
1073,2021-04-01,10304,93.1,91,2021,2112
1074,2021-05-01,10304,38.2,121,2021,2142
1075,2021-06-01,10304,16.7,152,2021,2173
1076,2021-07-01,10304,21.5,182,2021,2203
1077,2021-08-01,10304,52.5,213,2021,2234
1078,2021-09-01,10304,38.2,244,2021,2265
1079,2021-10-01,10304,43.0,274,2021,2295
1080,2020-03-01,10305,137.7,61,2020,2081
1081,2020-04-01,10305,347.7,92,2020,2112
1082,2020-05-01,10305,60.7,122,2020,2142
1083,2020-06-01,10305,16.3,153,2020,2173
1084,2020-07-01,10305,9.3,183,2020,2203
1085,2020-08-01,10305,4.7,214,2020,2234
1086,2020-09-01,10305,2.3,245,2020,2265
1087,2020-10-01,10305,16.3,275,2020,2295
1088,2020-11-01,10305,56.0,306,2020,2326
1089,2020-12-01,10305,158.7,336,2020,2356
1090,2021-01-01,10305,170.3,1,2021,2022
1091,2021-02-01,10305,116.7,32,2021,2053
1092,2021-03-01,10305,137.7,60,2021,2081
1093,2021-04-01,10305,93.3,91,2021,2112
1094,2021-05-01,10305,16.3,121,2021,2142
1095,2021-06-01,10305,7.0,152,2021,2173
1096,2021-07-01,10305,28.0,182,2021,2203
1097,2021-08-01,10305,35.0,213,2021,2234
1098,2021-09-01,10305,35.0,244,2021,2265
1099,2021-10-01,10305,42.0,274,2021,2295
1100,2020-03-01,10306,147.7,61,2020,2081
1101,2020-04-01,10306,259.4,92,2020,2112
1102,2020-05-01,10306,53.0,122,2020,2142
1103,2020-06-01,10306,20.8,153,2020,2173
1104,2020-07-01,10306,5.7,183,2020,2203
1105,2020-08-01,10306,13.3,214,2020,2234
1106,2020-09-01,10306,5.7,245,2020,2265
1107,2020-10-01,10306,34.1,275,2020,2295
1108,2020-11-01,10306,159.1,306,2020,2326
1109,2020-12-01,10306,166.6,336,2020,2356
1110,2021-01-01,10306,164.8,1,2021,2022
1111,2021-02-01,10306,94.7,32,2021,2053
1112,2021-03-01,10306,125.0,60,2021,2081
1113,2021-04-01,10306,64.4,91,2021,2112
1114,2021-05-01,10306,24.6,121,2021,2142
1115,2021-06-01,10306,11.4,152,2021,2173
1116,2021-07-01,10306,28.4,182,2021,2203
1117,2021-08-01,10306,56.8,213,2021,2234
1118,2021-09-01,10306,34.1,244,2021,2265
1119,2021-10-01,10306,28.4,274,2021,2295
1120,2020-03-01,10307,100.6,61,2020,2081
1121,2020-04-01,10307,120.7,92,2020,2112
1122,2020-05-01,10307,20.1,122,2020,2142
1123,2020-06-01,10307,6.7,153,2020,2173
1124,2020-07-01,10307,6.7,183,2020,2203
1125,2020-08-01,10307,,214,2020,2234
1126,2020-09-01,10307,13.4,245,2020,2265
1127,2020-10-01,10307,13.4,275,2020,2295
1128,2020-11-01,10307,80.5,306,2020,2326
1129,2020-12-01,10307,67.1,336,2020,2356
1130,2021-01-01,10307,174.4,1,2021,2022
1131,2021-02-01,10307,40.2,32,2021,2053
1132,2021-03-01,10307,114.0,60,2021,2081
1133,2021-04-01,10307,93.9,91,2021,2112
1134,2021-05-01,10307,20.1,121,2021,2142
1135,2021-06-01,10307,,152,2021,2173
1136,2021-07-01,10307,13.4,182,2021,2203
1137,2021-08-01,10307,80.5,213,2021,2234
1138,2021-09-01,10307,20.1,244,2021,2265
1139,2021-10-01,10307,13.4,274,2021,2295
1140,2020-03-01,10308,120.7,61,2020,2081
1141,2020-04-01,10308,117.4,92,2020,2112
1142,2020-05-01,10308,16.8,122,2020,2142
1143,2020-06-01,10308,,153,2020,2173
1144,2020-07-01,10308,6.7,183,2020,2203
1145,2020-08-01,10308,10.1,214,2020,2234
1146,2020-09-01,10308,6.7,245,2020,2265
1147,2020-10-01,10308,23.5,275,2020,2295
1148,2020-11-01,10308,60.4,306,2020,2326
1149,2020-12-01,10308,97.2,336,2020,2356
1150,2021-01-01,10308,114.0,1,2021,2022
1151,2021-02-01,10308,104.0,32,2021,2053
1152,2021-03-01,10308,93.9,60,2021,2081
1153,2021-04-01,10308,67.1,91,2021,2112
1154,2021-05-01,10308,6.7,121,2021,2142
1155,2021-06-01,10308,26.8,152,2021,2173
