,date,MODZCTA_Location,death_Rate,dayofyear,year,deathrate_by_modzcta_ID
1776,2021-07-01,11101,,182,2021,2203
1777,2021-08-01,11101,,213,2021,2234
1778,2021-09-01,11101,0.0,244,2021,2265
1779,2021-10-01,11101,0.0,274,2021,2295
1780,2020-03-01,11102,49.9,61,2020,2081
1781,2020-04-01,11102,223.0,92,2020,2112
1782,2020-05-01,11102,56.6,122,2020,2142
1783,2020-06-01,11102,,153,2020,2173
1784,2020-07-01,11102,,183,2020,2203
1785,2020-08-01,11102,,214,2020,2234
1786,2020-09-01,11102,0.0,245,2020,2265
1787,2020-10-01,11102,,275,2020,2295
1788,2020-11-01,11102,0.0,306,2020,2326
1789,2020-12-01,11102,26.6,336,2020,2356
1790,2021-01-01,11102,49.9,1,2021,2022
1791,2021-02-01,11102,46.6,32,2021,2053
1792,2021-03-01,11102,,60,2021,2081
1793,2021-04-01,11102,,91,2021,2112
1794,2021-05-01,11102,0.0,121,2021,2142
1795,2021-06-01,11102,16.6,152,2021,2173
1796,2021-07-01,11102,0.0,182,2021,2203
1797,2021-08-01,11102,0.0,213,2021,2234
1798,2021-09-01,11102,,244,2021,2265
1799,2021-10-01,11102,,274,2021,2295
1800,2020-03-01,11103,20.0,61,2020,2081
1801,2020-04-01,11103,148.8,92,2020,2112
1802,2020-05-01,11103,31.5,122,2020,2142
1803,2020-06-01,11103,,153,2020,2173
1804,2020-07-01,11103,,183,2020,2203
1805,2020-08-01,11103,,214,2020,2234
1806,2020-09-01,11103,,245,2020,2265
1807,2020-10-01,11103,,275,2020,2295
1808,2020-11-01,11103,,306,2020,2326
1809,2020-12-01,11103,,336,2020,2356
1810,2021-01-01,11103,28.6,1,2021,2022
1811,2021-02-01,11103,,32,2021,2053
1812,2021-03-01,11103,,60,2021,2081
1813,2021-04-01,11103,14.3,91,2021,2112
1814,2021-05-01,11103,,121,2021,2142
1815,2021-06-01,11103,,152,2021,2173
1816,2021-07-01,11103,,182,2021,2203
1817,2021-08-01,11103,0.0,213,2021,2234
1818,2021-09-01,11103,,244,2021,2265
1819,2021-10-01,11103,,274,2021,2295
1820,2020-03-01,11104,43.2,61,2020,2081
1821,2020-04-01,11104,133.7,92,2020,2112
1822,2020-05-01,11104,39.3,122,2020,2142
1823,2020-06-01,11104,,153,2020,2173
1824,2020-07-01,11104,0.0,183,2020,2203
1825,2020-08-01,11104,0.0,214,2020,2234
1826,2020-09-01,11104,0.0,245,2020,2265
1827,2020-10-01,11104,0.0,275,2020,2295
1828,2020-11-01,11104,,306,2020,2326
1829,2020-12-01,11104,,336,2020,2356
1830,2021-01-01,11104,23.6,1,2021,2022
1831,2021-02-01,11104,,32,2021,2053
1832,2021-03-01,11104,27.5,60,2021,2081
1833,2021-04-01,11104,,91,2021,2112
1834,2021-05-01,11104,,121,2021,2142
1835,2021-06-01,11104,0.0,152,2021,2173
1836,2021-07-01,11104,0.0,182,2021,2203
1837,2021-08-01,11104,,213,2021,2234
1838,2021-09-01,11104,,244,2021,2265
1839,2021-10-01,11104,,274,2021,2295
1840,2020-03-01,11105,13.8,61,2020,2081
1841,2020-04-01,11105,99.5,92,2020,2112
1842,2020-05-01,11105,44.2,122,2020,2142
1843,2020-06-01,11105,,153,2020,2173
1844,2020-07-01,11105,,183,2020,2203
1845,2020-08-01,11105,,214,2020,2234
1846,2020-09-01,11105,,245,2020,2265
1847,2020-10-01,11105,0.0,275,2020,2295
1848,2020-11-01,11105,,306,2020,2326
1849,2020-12-01,11105,,336,2020,2356
1850,2021-01-01,11105,30.4,1,2021,2022
1851,2021-02-01,11105,22.1,32,2021,2053
1852,2021-03-01,11105,19.3,60,2021,2081
1853,2021-04-01,11105,13.8,91,2021,2112
1854,2021-05-01,11105,,121,2021,2142
1855,2021-06-01,11105,,152,2021,2173
1856,2021-07-01,11105,,182,2021,2203
1857,2021-08-01,11105,0.0,213,2021,2234
1858,2021-09-01,11105,,244,2021,2265
1859,2021-10-01,11105,,274,2021,2295
1860,2020-03-01,11106,16.0,61,2020,2081
1861,2020-04-01,11106,152.3,92,2020,2112
1862,2020-05-01,11106,32.1,122,2020,2142
1863,2020-06-01,11106,,153,2020,2173
1864,2020-07-01,11106,,183,2020,2203
1865,2020-08-01,11106,,214,2020,2234
1866,2020-09-01,11106,0.0,245,2020,2265
1867,2020-10-01,11106,,275,2020,2295
1868,2020-11-01,11106,,306,2020,2326
1869,2020-12-01,11106,,336,2020,2356
1870,2021-01-01,11106,16.0,1,2021,2022
1871,2021-02-01,11106,21.4,32,2021,2053
1872,2021-03-01,11106,16.0,60,2021,2081
1873,2021-04-01,11106,13.4,91,2021,2112
1874,2021-05-01,11106,,121,2021,2142
1875,2021-06-01,11106,,152,2021,2173
1876,2021-07-01,11106,,182,2021,2203
1877,2021-08-01,11106,,213,2021,2234
1878,2021-09-01,11106,,244,2021,2265
1879,2021-10-01,11106,,274,2021,2295
1880,2020-03-01,11109,0.0,61,2020,2081
1881,2020-04-01,11109,,92,2020,2112
1882,2020-05-01,11109,,122,2020,2142
1883,2020-06-01,11109,0.0,153,2020,2173
1884,2020-07-01,11109,0.0,183,2020,2203
1885,2020-08-01,11109,0.0,214,2020,2234
1886,2020-09-01,11109,,245,2020,2265
1887,2020-10-01,11109,,275,2020,2295
1888,2020-11-01,11109,,306,2020,2326
1889,2020-12-01,11109,0.0,336,2020,2356
1890,2021-01-01,11109,0.0,1,2021,2022
1891,2021-02-01,11109,,32,2021,2053
1892,2021-03-01,11109,0.0,60,2021,2081
1893,2021-04-01,11109,,91,2021,2112
1894,2021-05-01,11109,0.0,121,2021,2142
1895,2021-06-01,11109,,152,2021,2173
1896,2021-07-01,11109,,182,2021,2203
1897,2021-08-01,11109,,213,2021,2234
1898,2021-09-01,11109,,244,2021,2265
1899,2021-10-01,11109,,274,2021,2295
1900,2020-03-01,11201,19.3,61,2020,2081
1901,2020-04-01,11201,142.9,92,2020,2112
1902,2020-05-01,11201,40.1,122,2020,2142
1903,2020-06-01,11201,9.6,153,2020,2173
1904,2020-07-01,11201,,183,2020,2203
1905,2020-08-01,11201,,214,2020,2234
1906,2020-09-01,11201,0.0,245,2020,2265
1907,2020-10-01,11201,,275,2020,2295
1908,2020-11-01,11201,,306,2020,2326
1909,2020-12-01,11201,,336,2020,2356
1910,2021-01-01,11201,14.4,1,2021,2022
1911,2021-02-01,11201,,32,2021,2053
1912,2021-03-01,11201,11.2,60,2021,2081
1913,2021-04-01,11201,11.2,91,2021,2112
1914,2021-05-01,11201,,121,2021,2142
1915,2021-06-01,11201,,152,2021,2173
1916,2021-07-01,11201,0.0,182,2021,2203
1917,2021-08-01,11201,,213,2021,2234
1918,2021-09-01,11201,,244,2021,2265
1919,2021-10-01,11201,,274,2021,2295
1920,2020-03-01,11203,68.2,61,2020,2081
1921,2020-04-01,11203,275.5,92,2020,2112
1922,2020-05-01,11203,46.4,122,2020,2142
1923,2020-06-01,11203,8.2,153,2020,2173
1924,2020-07-01,11203,,183,2020,2203
1925,2020-08-01,11203,0.0,214,2020,2234
1926,2020-09-01,11203,0.0,245,2020,2265
1927,2020-10-01,11203,,275,2020,2295
1928,2020-11-01,11203,,306,2020,2326
1929,2020-12-01,11203,13.6,336,2020,2356
1930,2021-01-01,11203,20.5,1,2021,2022
1931,2021-02-01,11203,13.6,32,2021,2053
1932,2021-03-01,11203,24.6,60,2021,2081
1933,2021-04-01,11203,23.2,91,2021,2112
1934,2021-05-01,11203,12.3,121,2021,2142
1935,2021-06-01,11203,6.8,152,2021,2173
1936,2021-07-01,11203,0.0,182,2021,2203
1937,2021-08-01,11203,6.8,213,2021,2234
1938,2021-09-01,11203,10.9,244,2021,2265
1939,2021-10-01,11203,9.5,274,2021,2295
1940,2020-03-01,11204,29.8,61,2020,2081
1941,2020-04-01,11204,145.3,92,2020,2112
1942,2020-05-01,11204,28.5,122,2020,2142
1943,2020-06-01,11204,10.4,153,2020,2173
1944,2020-07-01,11204,,183,2020,2203
1945,2020-08-01,11204,,214,2020,2234
1946,2020-09-01,11204,0.0,245,2020,2265
1947,2020-10-01,11204,7.8,275,2020,2295
1948,2020-11-01,11204,,306,2020,2326
1949,2020-12-01,11204,15.6,336,2020,2356
1950,2021-01-01,11204,31.1,1,2021,2022
1951,2021-02-01,11204,29.8,32,2021,2053
1952,2021-03-01,11204,14.3,60,2021,2081
1953,2021-04-01,11204,13.0,91,2021,2112
1954,2021-05-01,11204,,121,2021,2142
1955,2021-06-01,11204,,152,2021,2173
1956,2021-07-01,11204,6.5,182,2021,2203
1957,2021-08-01,11204,,213,2021,2234
1958,2021-09-01,11204,7.8,244,2021,2265
1959,2021-10-01,11204,0.0,274,2021,2295
1960,2020-03-01,11205,,61,2020,2081
1961,2020-04-01,11205,110.3,92,2020,2112
1962,2020-05-01,11205,13.2,122,2020,2142
1963,2020-06-01,11205,,153,2020,2173
1964,2020-07-01,11205,,183,2020,2203
1965,2020-08-01,11205,0.0,214,2020,2234
1966,2020-09-01,11205,0.0,245,2020,2265
1967,2020-10-01,11205,0.0,275,2020,2295
1968,2020-11-01,11205,0.0,306,2020,2326
1969,2020-12-01,11205,11.0,336,2020,2356
1970,2021-01-01,11205,15.4,1,2021,2022
1971,2021-02-01,11205,11.0,32,2021,2053
1972,2021-03-01,11205,,60,2021,2081
1973,2021-04-01,11205,17.6,91,2021,2112
1974,2021-05-01,11205,,121,2021,2142
1975,2021-06-01,11205,,152,2021,2173
1976,2021-07-01,11205,0.0,182,2021,2203
1977,2021-08-01,11205,,213,2021,2234
1978,2021-09-01,11205,,244,2021,2265
1979,2021-10-01,11205,0.0,274,2021,2295
1980,2020-03-01,11206,24.2,61,2020,2081
1981,2020-04-01,11206,159.2,92,2020,2112
1982,2020-05-01,11206,26.5,122,2020,2142
1983,2020-06-01,11206,,153,2020,2173
1984,2020-07-01,11206,,183,2020,2203
1985,2020-08-01,11206,,214,2020,2234
1986,2020-09-01,11206,,245,2020,2265
1987,2020-10-01,11206,,275,2020,2295
1988,2020-11-01,11206,,306,2020,2326
1989,2020-12-01,11206,6.9,336,2020,2356
1990,2021-01-01,11206,25.4,1,2021,2022
1991,2021-02-01,11206,32.3,32,2021,2053
1992,2021-03-01,11206,25.4,60,2021,2081
1993,2021-04-01,11206,19.6,91,2021,2112
1994,2021-05-01,11206,,121,2021,2142
1995,2021-06-01,11206,0.0,152,2021,2173
1996,2021-07-01,11206,0.0,182,2021,2203
1997,2021-08-01,11206,,213,2021,2234
1998,2021-09-01,11206,,244,2021,2265
1999,2021-10-01,11206,,274,2021,2295
2000,2020-03-01,11207,35.9,61,2020,2081
2001,2020-04-01,11207,233.6,92,2020,2112
2002,2020-05-01,11207,35.9,122,2020,2142
2003,2020-06-01,11207,7.9,153,2020,2173
2004,2020-07-01,11207,,183,2020,2203
2005,2020-08-01,11207,,214,2020,2234
2006,2020-09-01,11207,,245,2020,2265
2007,2020-10-01,11207,0.0,275,2020,2295
2008,2020-11-01,11207,5.6,306,2020,2326
2009,2020-12-01,11207,11.2,336,2020,2356
2010,2021-01-01,11207,29.2,1,2021,2022
2011,2021-02-01,11207,29.2,32,2021,2053
2012,2021-03-01,11207,21.3,60,2021,2081
2013,2021-04-01,11207,16.8,91,2021,2112
2014,2021-05-01,11207,11.2,121,2021,2142
2015,2021-06-01,11207,,152,2021,2173
2016,2021-07-01,11207,0.0,182,2021,2203
2017,2021-08-01,11207,7.9,213,2021,2234
2018,2021-09-01,11207,6.7,244,2021,2265
2019,2021-10-01,11207,,274,2021,2295
2020,2020-03-01,11208,28.3,61,2020,2081
2021,2020-04-01,11208,234.4,92,2020,2112
2022,2020-05-01,11208,41.9,122,2020,2142
2023,2020-06-01,11208,10.5,153,2020,2173
2024,2020-07-01,11208,,183,2020,2203
2025,2020-08-01,11208,,214,2020,2234
2026,2020-09-01,11208,,245,2020,2265
2027,2020-10-01,11208,,275,2020,2295
2028,2020-11-01,11208,6.3,306,2020,2326
2029,2020-12-01,11208,19.9,336,2020,2356
2030,2021-01-01,11208,24.1,1,2021,2022
2031,2021-02-01,11208,30.3,32,2021,2053
2032,2021-03-01,11208,22.0,60,2021,2081
2033,2021-04-01,11208,13.6,91,2021,2112
2034,2021-05-01,11208,11.5,121,2021,2142
2035,2021-06-01,11208,,152,2021,2173
2036,2021-07-01,11208,,182,2021,2203
2037,2021-08-01,11208,,213,2021,2234
2038,2021-09-01,11208,7.3,244,2021,2265
2039,2021-10-01,11208,,274,2021,2295
2040,2020-03-01,11209,20.7,61,2020,2081
2041,2020-04-01,11209,130.3,92,2020,2112
2042,2020-05-01,11209,37.0,122,2020,2142
2043,2020-06-01,11209,,153,2020,2173
2044,2020-07-01,11209,,183,2020,2203
2045,2020-08-01,11209,,214,2020,2234
2046,2020-09-01,11209,0.0,245,2020,2265
2047,2020-10-01,11209,,275,2020,2295
2048,2020-11-01,11209,0.0,306,2020,2326
2049,2020-12-01,11209,13.3,336,2020,2356
2050,2021-01-01,11209,22.2,1,2021,2022
2051,2021-02-01,11209,29.6,32,2021,2053
2052,2021-03-01,11209,20.7,60,2021,2081
2053,2021-04-01,11209,16.3,91,2021,2112
2054,2021-05-01,11209,11.8,121,2021,2142
2055,2021-06-01,11209,,152,2021,2173
2056,2021-07-01,11209,,182,2021,2203
2057,2021-08-01,11209,,213,2021,2234
2058,2021-09-01,11209,,244,2021,2265
2059,2021-10-01,11209,,274,2021,2295
2060,2020-03-01,11210,38.1,61,2020,2081
2061,2020-04-01,11210,214.7,92,2020,2112
2062,2020-05-01,11210,33.5,122,2020,2142
2063,2020-06-01,11210,10.7,153,2020,2173
2064,2020-07-01,11210,,183,2020,2203
2065,2020-08-01,11210,0.0,214,2020,2234
2066,2020-09-01,11210,0.0,245,2020,2265
2067,2020-10-01,11210,,275,2020,2295
2068,2020-11-01,11210,,306,2020,2326
2069,2020-12-01,11210,7.6,336,2020,2356
2070,2021-01-01,11210,10.7,1,2021,2022
2071,2021-02-01,11210,24.4,32,2021,2053
2072,2021-03-01,11210,18.3,60,2021,2081
2073,2021-04-01,11210,9.1,91,2021,2112
2074,2021-05-01,11210,,121,2021,2142
2075,2021-06-01,11210,,152,2021,2173
2076,2021-07-01,11210,0.0,182,2021,2203
2077,2021-08-01,11210,,213,2021,2234
2078,2021-09-01,11210,,244,2021,2265
2079,2021-10-01,11210,,274,2021,2295
2080,2020-03-01,11211,25.6,61,2020,2081
2081,2020-04-01,11211,116.1,92,2020,2112
2082,2020-05-01,11211,12.8,122,2020,2142
2083,2020-06-01,11211,4.9,153,2020,2173
2084,2020-07-01,11211,,183,2020,2203
2085,2020-08-01,11211,0.0,214,2020,2234
2086,2020-09-01,11211,,245,2020,2265
2087,2020-10-01,11211,,275,2020,2295
2088,2020-11-01,11211,4.9,306,2020,2326
2089,2020-12-01,11211,5.9,336,2020,2356
2090,2021-01-01,11211,10.8,1,2021,2022
2091,2021-02-01,11211,14.8,32,2021,2053
2092,2021-03-01,11211,8.9,60,2021,2081
2093,2021-04-01,11211,7.9,91,2021,2112
2094,2021-05-01,11211,,121,2021,2142
2095,2021-06-01,11211,0.0,152,2021,2173
2096,2021-07-01,11211,,182,2021,2203
2097,2021-08-01,11211,4.9,213,2021,2234
2098,2021-09-01,11211,0.0,244,2021,2265
2099,2021-10-01,11211,,274,2021,2295
2100,2020-03-01,11212,64.9,61,2020,2081
2101,2020-04-01,11212,293.4,92,2020,2112
2102,2020-05-01,11212,41.9,122,2020,2142
2103,2020-06-01,11212,13.5,153,2020,2173
2104,2020-07-01,11212,,183,2020,2203
2105,2020-08-01,11212,,214,2020,2234
2106,2020-09-01,11212,0.0,245,2020,2265
2107,2020-10-01,11212,,275,2020,2295
2108,2020-11-01,11212,,306,2020,2326
2109,2020-12-01,11212,18.9,336,2020,2356
2110,2021-01-01,11212,31.1,1,2021,2022
2111,2021-02-01,11212,36.5,32,2021,2053
2112,2021-03-01,11212,31.1,60,2021,2081
2113,2021-04-01,11212,32.4,91,2021,2112
2114,2021-05-01,11212,13.5,121,2021,2142
2115,2021-06-01,11212,,152,2021,2173
2116,2021-07-01,11212,0.0,182,2021,2203
2117,2021-08-01,11212,,213,2021,2234
2118,2021-09-01,11212,16.2,244,2021,2265
2119,2021-10-01,11212,9.5,274,2021,2295
2120,2020-03-01,11213,32.5,61,2020,2081
2121,2020-04-01,11213,244.6,92,2020,2112
2122,2020-05-01,11213,38.7,122,2020,2142
2123,2020-06-01,11213,9.3,153,2020,2173
2124,2020-07-01,11213,,183,2020,2203
2125,2020-08-01,11213,,214,2020,2234
2126,2020-09-01,11213,,245,2020,2265
2127,2020-10-01,11213,,275,2020,2295
2128,2020-11-01,11213,,306,2020,2326
2129,2020-12-01,11213,9.3,336,2020,2356
2130,2021-01-01,11213,12.4,1,2021,2022
2131,2021-02-01,11213,20.1,32,2021,2053
2132,2021-03-01,11213,29.4,60,2021,2081
2133,2021-04-01,11213,21.7,91,2021,2112
2134,2021-05-01,11213,9.3,121,2021,2142
2135,2021-06-01,11213,9.3,152,2021,2173
2136,2021-07-01,11213,,182,2021,2203
2137,2021-08-01,11213,0.0,213,2021,2234
2138,2021-09-01,11213,,244,2021,2265
2139,2021-10-01,11213,,274,2021,2295
2140,2020-03-01,11214,10.8,61,2020,2081
2141,2020-04-01,11214,191.8,92,2020,2112
2142,2020-05-01,11214,46.3,122,2020,2142
2143,2020-06-01,11214,6.5,153,2020,2173
2144,2020-07-01,11214,,183,2020,2203
2145,2020-08-01,11214,,214,2020,2234
2146,2020-09-01,11214,,245,2020,2265
2147,2020-10-01,11214,,275,2020,2295
2148,2020-11-01,11214,14.0,306,2020,2326
2149,2020-12-01,11214,23.7,336,2020,2356
2150,2021-01-01,11214,51.7,1,2021,2022
2151,2021-02-01,11214,31.2,32,2021,2053
2152,2021-03-01,11214,31.2,60,2021,2081
2153,2021-04-01,11214,24.8,91,2021,2112
2154,2021-05-01,11214,9.7,121,2021,2142
2155,2021-06-01,11214,,152,2021,2173
2156,2021-07-01,11214,,182,2021,2203
2157,2021-08-01,11214,,213,2021,2234
2158,2021-09-01,11214,,244,2021,2265
2159,2021-10-01,11214,,274,2021,2295
2160,2020-03-01,11215,8.6,61,2020,2081
2161,2020-04-01,11215,61.8,92,2020,2112
2162,2020-05-01,11215,11.5,122,2020,2142
2163,2020-06-01,11215,,153,2020,2173
2164,2020-07-01,11215,0.0,183,2020,2203
2165,2020-08-01,11215,,214,2020,2234
2166,2020-09-01,11215,,245,2020,2265
2167,2020-10-01,11215,,275,2020,2295
2168,2020-11-01,11215,,306,2020,2326
2169,2020-12-01,11215,7.2,336,2020,2356
2170,2021-01-01,11215,,1,2021,2022
2171,2021-02-01,11215,8.6,32,2021,2053
2172,2021-03-01,11215,8.6,60,2021,2081
2173,2021-04-01,11215,,91,2021,2112
2174,2021-05-01,11215,,121,2021,2142
2175,2021-06-01,11215,,152,2021,2173
2176,2021-07-01,11215,0.0,182,2021,2203
2177,2021-08-01,11215,,213,2021,2234
2178,2021-09-01,11215,,244,2021,2265
2179,2021-10-01,11215,,274,2021,2295
2180,2020-03-01,11216,21.9,61,2020,2081
2181,2020-04-01,11216,127.7,92,2020,2112
2182,2020-05-01,11216,42.0,122,2020,2142
2183,2020-06-01,11216,9.1,153,2020,2173
2184,2020-07-01,11216,,183,2020,2203
2185,2020-08-01,11216,,214,2020,2234
2186,2020-09-01,11216,0.0,245,2020,2265
2187,2020-10-01,11216,0.0,275,2020,2295
2188,2020-11-01,11216,,306,2020,2326
2189,2020-12-01,11216,12.8,336,2020,2356
2190,2021-01-01,11216,12.8,1,2021,2022
2191,2021-02-01,11216,10.9,32,2021,2053
2192,2021-03-01,11216,12.8,60,2021,2081
2193,2021-04-01,11216,10.9,91,2021,2112
2194,2021-05-01,11216,,121,2021,2142
2195,2021-06-01,11216,,152,2021,2173
2196,2021-07-01,11216,,182,2021,2203
2197,2021-08-01,11216,,213,2021,2234
2198,2021-09-01,11216,,244,2021,2265
2199,2021-10-01,11216,,274,2021,2295
2200,2020-03-01,11217,26.9,61,2020,2081
2201,2020-04-01,11217,195.7,92,2020,2112
2202,2020-05-01,11217,39.1,122,2020,2142
2203,2020-06-01,11217,,153,2020,2173
2204,2020-07-01,11217,,183,2020,2203
2205,2020-08-01,11217,0.0,214,2020,2234
2206,2020-09-01,11217,,245,2020,2265
2207,2020-10-01,11217,,275,2020,2295
2208,2020-11-01,11217,,306,2020,2326
2209,2020-12-01,11217,,336,2020,2356
2210,2021-01-01,11217,,1,2021,2022
2211,2021-02-01,11217,,32,2021,2053
2212,2021-03-01,11217,,60,2021,2081
2213,2021-04-01,11217,0.0,91,2021,2112
2214,2021-05-01,11217,,121,2021,2142
2215,2021-06-01,11217,,152,2021,2173
2216,2021-07-01,11217,,182,2021,2203
2217,2021-08-01,11217,,213,2021,2234
2218,2021-09-01,11217,,244,2021,2265
2219,2021-10-01,11217,,274,2021,2295
2220,2020-03-01,11218,29.7,61,2020,2081
2221,2020-04-01,11218,179.7,92,2020,2112
2222,2020-05-01,11218,36.5,122,2020,2142
2223,2020-06-01,11218,,153,2020,2173
2224,2020-07-01,11218,,183,2020,2203
2225,2020-08-01,11218,0.0,214,2020,2234
2226,2020-09-01,11218,,245,2020,2265
2227,2020-10-01,11218,,275,2020,2295
2228,2020-11-01,11218,,306,2020,2326
2229,2020-12-01,11218,9.5,336,2020,2356
2230,2021-01-01,11218,33.8,1,2021,2022
2231,2021-02-01,11218,25.7,32,2021,2053
2232,2021-03-01,11218,17.6,60,2021,2081
2233,2021-04-01,11218,18.9,91,2021,2112
2234,2021-05-01,11218,8.1,121,2021,2142
2235,2021-06-01,11218,,152,2021,2173
2236,2021-07-01,11218,,182,2021,2203
2237,2021-08-01,11218,,213,2021,2234
2238,2021-09-01,11218,10.8,244,2021,2265
2239,2021-10-01,11218,,274,2021,2295
2240,2020-03-01,11219,25.5,61,2020,2081
2241,2020-04-01,11219,186.5,92,2020,2112
2242,2020-05-01,11219,26.6,122,2020,2142
2243,2020-06-01,11219,6.7,153,2020,2173
2244,2020-07-01,11219,,183,2020,2203
2245,2020-08-01,11219,,214,2020,2234
2246,2020-09-01,11219,5.6,245,2020,2265
2247,2020-10-01,11219,,275,2020,2295
2248,2020-11-01,11219,8.9,306,2020,2326
2249,2020-12-01,11219,,336,2020,2356
2250,2021-01-01,11219,17.8,1,2021,2022
2251,2021-02-01,11219,17.8,32,2021,2053
2252,2021-03-01,11219,20.0,60,2021,2081
2253,2021-04-01,11219,18.9,91,2021,2112
2254,2021-05-01,11219,,121,2021,2142
2255,2021-06-01,11219,0.0,152,2021,2173
2256,2021-07-01,11219,,182,2021,2203
2257,2021-08-01,11219,,213,2021,2234
2258,2021-09-01,11219,,244,2021,2265
2259,2021-10-01,11219,,274,2021,2295
2260,2020-03-01,11220,16.9,61,2020,2081
2261,2020-04-01,11220,153.3,92,2020,2112
2262,2020-05-01,11220,23.3,122,2020,2142
2263,2020-06-01,11220,8.5,153,2020,2173
2264,2020-07-01,11220,,183,2020,2203
2265,2020-08-01,11220,,214,2020,2234
2266,2020-09-01,11220,,245,2020,2265
2267,2020-10-01,11220,,275,2020,2295
2268,2020-11-01,11220,,306,2020,2326
2269,2020-12-01,11220,14.8,336,2020,2356
2270,2021-01-01,11220,34.9,1,2021,2022
2271,2021-02-01,11220,23.3,32,2021,2053
2272,2021-03-01,11220,25.4,60,2021,2081
2273,2021-04-01,11220,18.0,91,2021,2112
2274,2021-05-01,11220,,121,2021,2142
2275,2021-06-01,11220,,152,2021,2173
2276,2021-07-01,11220,0.0,182,2021,2203
2277,2021-08-01,11220,5.3,213,2021,2234
2278,2021-09-01,11220,,244,2021,2265
2279,2021-10-01,11220,0.0,274,2021,2295
2280,2020-03-01,11221,14.7,61,2020,2081
2281,2020-04-01,11221,173.1,92,2020,2112
2282,2020-05-01,11221,40.5,122,2020,2142
2283,2020-06-01,11221,7.4,153,2020,2173
2284,2020-07-01,11221,,183,2020,2203
2285,2020-08-01,11221,,214,2020,2234
2286,2020-09-01,11221,0.0,245,2020,2265
2287,2020-10-01,11221,,275,2020,2295
2288,2020-11-01,11221,,306,2020,2326
2289,2020-12-01,11221,11.1,336,2020,2356
2290,2021-01-01,11221,28.2,1,2021,2022
2291,2021-02-01,11221,17.2,32,2021,2053
2292,2021-03-01,11221,16.0,60,2021,2081
2293,2021-04-01,11221,17.2,91,2021,2112
2294,2021-05-01,11221,7.4,121,2021,2142
2295,2021-06-01,11221,,152,2021,2173
2296,2021-07-01,11221,0.0,182,2021,2203
2297,2021-08-01,11221,6.1,213,2021,2234
2298,2021-09-01,11221,,244,2021,2265
2299,2021-10-01,11221,,274,2021,2295
2300,2020-03-01,11222,,61,2020,2081
2301,2020-04-01,11222,80.3,92,2020,2112
2302,2020-05-01,11222,22.1,122,2020,2142
2303,2020-06-01,11222,,153,2020,2173
2304,2020-07-01,11222,0.0,183,2020,2203
2305,2020-08-01,11222,,214,2020,2234
2306,2020-09-01,11222,0.0,245,2020,2265
2307,2020-10-01,11222,,275,2020,2295
2308,2020-11-01,11222,0.0,306,2020,2326
2309,2020-12-01,11222,,336,2020,2356
2310,2021-01-01,11222,13.8,1,2021,2022
2311,2021-02-01,11222,,32,2021,2053
2312,2021-03-01,11222,,60,2021,2081
2313,2021-04-01,11222,,91,2021,2112
2314,2021-05-01,11222,13.8,121,2021,2142
2315,2021-06-01,11222,0.0,152,2021,2173
2316,2021-07-01,11222,,182,2021,2203
2317,2021-08-01,11222,0.0,213,2021,2234
2318,2021-09-01,11222,,244,2021,2265
2319,2021-10-01,11222,,274,2021,2295
2320,2020-03-01,11223,20.9,61,2020,2081
2321,2020-04-01,11223,139.9,92,2020,2112
2322,2020-05-01,11223,47.9,122,2020,2142
2323,2020-06-01,11223,,153,2020,2173
2324,2020-07-01,11223,,183,2020,2203
2325,2020-08-01,11223,0.0,214,2020,2234
2326,2020-09-01,11223,0.0,245,2020,2265
2327,2020-10-01,11223,0.0,275,2020,2295
2328,2020-11-01,11223,8.6,306,2020,2326
2329,2020-12-01,11223,16.0,336,2020,2356
2330,2021-01-01,11223,30.7,1,2021,2022
2331,2021-02-01,11223,29.5,32,2021,2053
2332,2021-03-01,11223,22.1,60,2021,2081
2333,2021-04-01,11223,16.0,91,2021,2112
2334,2021-05-01,11223,,121,2021,2142
2335,2021-06-01,11223,,152,2021,2173
2336,2021-07-01,11223,,182,2021,2203
2337,2021-08-01,11223,0.0,213,2021,2234
2338,2021-09-01,11223,,244,2021,2265
2339,2021-10-01,11223,,274,2021,2295
2340,2020-03-01,11224,23.8,61,2020,2081
2341,2020-04-01,11224,479.8,92,2020,2112
2342,2020-05-01,11224,99.4,122,2020,2142
2343,2020-06-01,11224,17.3,153,2020,2173
2344,2020-07-01,11224,,183,2020,2203
2345,2020-08-01,11224,,214,2020,2234
2346,2020-09-01,11224,,245,2020,2265
2347,2020-10-01,11224,,275,2020,2295
2348,2020-11-01,11224,,306,2020,2326
2349,2020-12-01,11224,30.3,336,2020,2356
2350,2021-01-01,11224,90.8,1,2021,2022
2351,2021-02-01,11224,75.6,32,2021,2053
2352,2021-03-01,11224,41.1,60,2021,2081
2353,2021-04-01,11224,38.9,91,2021,2112
2354,2021-05-01,11224,23.8,121,2021,2142
2355,2021-06-01,11224,0.0,152,2021,2173
2356,2021-07-01,11224,0.0,182,2021,2203
2357,2021-08-01,11224,21.6,213,2021,2234
2358,2021-09-01,11224,10.8,244,2021,2265
2359,2021-10-01,11224,10.8,274,2021,2295
2360,2020-03-01,11225,48.7,61,2020,2081
2361,2020-04-01,11225,210.4,92,2020,2112
2362,2020-05-01,11225,38.3,122,2020,2142
2363,2020-06-01,11225,8.7,153,2020,2173
2364,2020-07-01,11225,,183,2020,2203
