,week_ending,MODZCTA_Location,Percent,dayofyear,year,positivecaserate_ID
6373,2021-04-24,11203,4.64,114,2021,2135
6374,2021-05-01,11203,3.37,121,2021,2142
6375,2021-05-08,11203,3.03,128,2021,2149
6376,2021-05-15,11203,2.05,135,2021,2156
6377,2021-05-22,11203,1.55,142,2021,2163
6378,2021-05-29,11203,1.34,149,2021,2170
6379,2021-06-05,11203,0.93,156,2021,2177
6380,2021-06-12,11203,0.59,163,2021,2184
6381,2021-06-19,11203,0.68,170,2021,2191
6382,2021-06-26,11203,0.7,177,2021,2198
6383,2021-07-03,11203,0.66,184,2021,2205
6384,2021-07-10,11203,1.03,191,2021,2212
6385,2021-07-17,11203,1.48,198,2021,2219
6386,2021-07-24,11203,1.88,205,2021,2226
6387,2021-07-31,11203,2.5,212,2021,2233
6388,2021-08-07,11203,3.53,219,2021,2240
6389,2021-08-14,11203,3.32,226,2021,2247
6390,2021-08-21,11203,3.74,233,2021,2254
6391,2021-08-28,11203,3.57,240,2021,2261
6392,2021-09-04,11203,2.79,247,2021,2268
6393,2021-09-11,11203,2.47,254,2021,2275
6394,2021-09-18,11203,2.51,261,2021,2282
6395,2021-09-25,11203,2.29,268,2021,2289
6396,2021-10-02,11203,2.09,275,2021,2296
6397,2021-10-09,11203,1.85,282,2021,2303
6398,2021-10-16,11203,1.64,289,2021,2310
6399,2021-10-23,11203,1.28,296,2021,2317
6400,2021-10-30,11203,1.38,303,2021,2324
6401,2021-11-06,11203,1.39,310,2021,2331
6402,2020-08-08,11204,2.88,221,2020,2241
6403,2020-08-15,11204,3.89,228,2020,2248
6404,2020-08-22,11204,2.95,235,2020,2255
6405,2020-08-29,11204,3.02,242,2020,2262
6406,2020-09-05,11204,3.25,249,2020,2269
6407,2020-09-12,11204,2.41,256,2020,2276
6408,2020-09-19,11204,4.61,263,2020,2283
6409,2020-09-26,11204,8.46,270,2020,2290
6410,2020-10-03,11204,6.28,277,2020,2297
6411,2020-10-10,11204,6.96,284,2020,2304
6412,2020-10-17,11204,4.73,291,2020,2311
6413,2020-10-24,11204,4.51,298,2020,2318
6414,2020-10-31,11204,4.07,305,2020,2325
6415,2020-11-07,11204,3.51,312,2020,2332
6416,2020-11-14,11204,4.91,319,2020,2339
6417,2020-11-21,11204,4.8,326,2020,2346
6418,2020-11-28,11204,7.41,333,2020,2353
6419,2020-12-05,11204,10.42,340,2020,2360
6420,2020-12-12,11204,10.4,347,2020,2367
6421,2020-12-19,11204,13.01,354,2020,2374
6422,2020-12-26,11204,15.42,361,2020,2381
6423,2021-01-02,11204,15.13,2,2021,2023
6424,2021-01-09,11204,15.53,9,2021,2030
6425,2021-01-16,11204,14.72,16,2021,2037
6426,2021-01-23,11204,13.6,23,2021,2044
6427,2021-01-30,11204,12.43,30,2021,2051
6428,2021-02-06,11204,12.84,37,2021,2058
6429,2021-02-13,11204,11.51,44,2021,2065
6430,2021-02-20,11204,10.35,51,2021,2072
6431,2021-02-27,11204,9.2,58,2021,2079
6432,2021-03-06,11204,9.39,65,2021,2086
6433,2021-03-13,11204,9.8,72,2021,2093
6434,2021-03-20,11204,9.1,79,2021,2100
6435,2021-03-27,11204,9.64,86,2021,2107
6436,2021-04-03,11204,9.89,93,2021,2114
6437,2021-04-10,11204,6.92,100,2021,2121
6438,2021-04-17,11204,6.08,107,2021,2128
6439,2021-04-24,11204,4.75,114,2021,2135
6440,2021-05-01,11204,3.09,121,2021,2142
6441,2021-05-08,11204,1.42,128,2021,2149
6442,2021-05-15,11204,1.43,135,2021,2156
6443,2021-05-22,11204,1.05,142,2021,2163
6444,2021-05-29,11204,1.11,149,2021,2170
6445,2021-06-05,11204,0.68,156,2021,2177
6446,2021-06-12,11204,0.39,163,2021,2184
6447,2021-06-19,11204,0.35,170,2021,2191
6448,2021-06-26,11204,0.59,177,2021,2198
6449,2021-07-03,11204,0.58,184,2021,2205
6450,2021-07-10,11204,0.69,191,2021,2212
6451,2021-07-17,11204,1.97,198,2021,2219
6452,2021-07-24,11204,2.24,205,2021,2226
6453,2021-07-31,11204,2.7,212,2021,2233
6454,2021-08-07,11204,3.49,219,2021,2240
6455,2021-08-14,11204,3.56,226,2021,2247
6456,2021-08-21,11204,3.94,233,2021,2254
6457,2021-08-28,11204,6.08,240,2021,2261
6458,2021-09-04,11204,3.76,247,2021,2268
6459,2021-09-11,11204,2.79,254,2021,2275
6460,2021-09-18,11204,2.99,261,2021,2282
6461,2021-09-25,11204,3.2,268,2021,2289
6462,2021-10-02,11204,2.41,275,2021,2296
6463,2021-10-09,11204,3.02,282,2021,2303
6464,2021-10-16,11204,2.64,289,2021,2310
6465,2021-10-23,11204,1.91,296,2021,2317
6466,2021-10-30,11204,1.36,303,2021,2324
6467,2021-11-06,11204,1.22,310,2021,2331
6468,2020-08-08,11205,1.22,221,2020,2241
6469,2020-08-15,11205,0.99,228,2020,2248
6470,2020-08-22,11205,0.44,235,2020,2255
6471,2020-08-29,11205,0.91,242,2020,2262
6472,2020-09-05,11205,0.43,249,2020,2269
6473,2020-09-12,11205,0.53,256,2020,2276
6474,2020-09-19,11205,1.6,263,2020,2283
6475,2020-09-26,11205,2.48,270,2020,2290
6476,2020-10-03,11205,1.5,277,2020,2297
6477,2020-10-10,11205,1.46,284,2020,2304
6478,2020-10-17,11205,1.42,291,2020,2311
6479,2020-10-24,11205,1.63,298,2020,2318
6480,2020-10-31,11205,1.35,305,2020,2325
6481,2020-11-07,11205,1.59,312,2020,2332
6482,2020-11-14,11205,2.28,319,2020,2339
6483,2020-11-21,11205,2.43,326,2020,2346
6484,2020-11-28,11205,3.31,333,2020,2353
6485,2020-12-05,11205,4.06,340,2020,2360
6486,2020-12-12,11205,4.56,347,2020,2367
6487,2020-12-19,11205,3.57,354,2020,2374
6488,2020-12-26,11205,4.14,361,2020,2381
6489,2021-01-02,11205,4.56,2,2021,2023
6490,2021-01-09,11205,5.36,9,2021,2030
6491,2021-01-16,11205,5.79,16,2021,2037
6492,2021-01-23,11205,6.54,23,2021,2044
6493,2021-01-30,11205,4.66,30,2021,2051
6494,2021-02-06,11205,5.63,37,2021,2058
6495,2021-02-13,11205,5.69,44,2021,2065
6496,2021-02-20,11205,6.12,51,2021,2072
6497,2021-02-27,11205,6.26,58,2021,2079
6498,2021-03-06,11205,5.74,65,2021,2086
6499,2021-03-13,11205,5.95,72,2021,2093
6500,2021-03-20,11205,4.95,79,2021,2100
6501,2021-03-27,11205,6.36,86,2021,2107
6502,2021-04-03,11205,5.5,93,2021,2114
6503,2021-04-10,11205,3.83,100,2021,2121
6504,2021-04-17,11205,3.29,107,2021,2128
6505,2021-04-24,11205,2.78,114,2021,2135
6506,2021-05-01,11205,2.16,121,2021,2142
6507,2021-05-08,11205,1.41,128,2021,2149
6508,2021-05-15,11205,1.78,135,2021,2156
6509,2021-05-22,11205,0.84,142,2021,2163
6510,2021-05-29,11205,0.47,149,2021,2170
6511,2021-06-05,11205,0.49,156,2021,2177
6512,2021-06-12,11205,0.43,163,2021,2184
6513,2021-06-19,11205,0.31,170,2021,2191
6514,2021-06-26,11205,0.88,177,2021,2198
6515,2021-07-03,11205,0.52,184,2021,2205
6516,2021-07-10,11205,0.86,191,2021,2212
6517,2021-07-17,11205,1.52,198,2021,2219
6518,2021-07-24,11205,2.05,205,2021,2226
6519,2021-07-31,11205,3.42,212,2021,2233
6520,2021-08-07,11205,3.49,219,2021,2240
6521,2021-08-14,11205,4.17,226,2021,2247
6522,2021-08-21,11205,4.75,233,2021,2254
6523,2021-08-28,11205,3.24,240,2021,2261
6524,2021-09-04,11205,1.97,247,2021,2268
6525,2021-09-11,11205,1.77,254,2021,2275
6526,2021-09-18,11205,3.26,261,2021,2282
6527,2021-09-25,11205,2.53,268,2021,2289
6528,2021-10-02,11205,2.81,275,2021,2296
6529,2021-10-09,11205,2.54,282,2021,2303
6530,2021-10-16,11205,2.35,289,2021,2310
6531,2021-10-23,11205,1.59,296,2021,2317
6532,2021-10-30,11205,1.81,303,2021,2324
6533,2021-11-06,11205,1.2,310,2021,2331
6534,2020-08-08,11206,0.77,221,2020,2241
6535,2020-08-15,11206,1.33,228,2020,2248
6536,2020-08-22,11206,0.78,235,2020,2255
6537,2020-08-29,11206,0.79,242,2020,2262
6538,2020-09-05,11206,0.94,249,2020,2269
6539,2020-09-12,11206,1.34,256,2020,2276
6540,2020-09-19,11206,1.71,263,2020,2283
6541,2020-09-26,11206,1.9,270,2020,2290
6542,2020-10-03,11206,1.84,277,2020,2297
6543,2020-10-10,11206,1.59,284,2020,2304
6544,2020-10-17,11206,1.57,291,2020,2311
6545,2020-10-24,11206,2.31,298,2020,2318
6546,2020-10-31,11206,2.0,305,2020,2325
6547,2020-11-07,11206,3.46,312,2020,2332
6548,2020-11-14,11206,3.16,319,2020,2339
6549,2020-11-21,11206,3.91,326,2020,2346
6550,2020-11-28,11206,4.29,333,2020,2353
6551,2020-12-05,11206,5.12,340,2020,2360
6552,2020-12-12,11206,6.38,347,2020,2367
6553,2020-12-19,11206,6.38,354,2020,2374
6554,2020-12-26,11206,7.22,361,2020,2381
6555,2021-01-02,11206,9.28,2,2021,2023
6556,2021-01-09,11206,8.34,9,2021,2030
6557,2021-01-16,11206,8.23,16,2021,2037
6558,2021-01-23,11206,7.91,23,2021,2044
6559,2021-01-30,11206,8.67,30,2021,2051
6560,2021-02-06,11206,10.71,37,2021,2058
6561,2021-02-13,11206,9.02,44,2021,2065
6562,2021-02-20,11206,9.3,51,2021,2072
6563,2021-02-27,11206,7.47,58,2021,2079
6564,2021-03-06,11206,7.54,65,2021,2086
6565,2021-03-13,11206,7.91,72,2021,2093
6566,2021-03-20,11206,7.24,79,2021,2100
6567,2021-03-27,11206,6.59,86,2021,2107
6568,2021-04-03,11206,8.75,93,2021,2114
6569,2021-04-10,11206,5.39,100,2021,2121
6570,2021-04-17,11206,5.2,107,2021,2128
6571,2021-04-24,11206,5.23,114,2021,2135
6572,2021-05-01,11206,2.99,121,2021,2142
6573,2021-05-08,11206,2.65,128,2021,2149
6574,2021-05-15,11206,1.62,135,2021,2156
6575,2021-05-22,11206,1.41,142,2021,2163
6576,2021-05-29,11206,0.88,149,2021,2170
6577,2021-06-05,11206,0.58,156,2021,2177
6578,2021-06-12,11206,0.7,163,2021,2184
6579,2021-06-19,11206,0.35,170,2021,2191
6580,2021-06-26,11206,0.58,177,2021,2198
6581,2021-07-03,11206,0.94,184,2021,2205
6582,2021-07-10,11206,1.16,191,2021,2212
6583,2021-07-17,11206,2.44,198,2021,2219
6584,2021-07-24,11206,3.31,205,2021,2226
6585,2021-07-31,11206,4.11,212,2021,2233
6586,2021-08-07,11206,4.63,219,2021,2240
6587,2021-08-14,11206,4.78,226,2021,2247
6588,2021-08-21,11206,5.44,233,2021,2254
6589,2021-08-28,11206,5.63,240,2021,2261
6590,2021-09-04,11206,3.23,247,2021,2268
6591,2021-09-11,11206,2.28,254,2021,2275
6592,2021-09-18,11206,3.55,261,2021,2282
6593,2021-09-25,11206,2.37,268,2021,2289
6594,2021-10-02,11206,3.31,275,2021,2296
6595,2021-10-09,11206,2.66,282,2021,2303
6596,2021-10-16,11206,2.16,289,2021,2310
6597,2021-10-23,11206,1.59,296,2021,2317
6598,2021-10-30,11206,1.71,303,2021,2324
6599,2021-11-06,11206,1.24,310,2021,2331
6600,2020-08-08,11207,1.32,221,2020,2241
6601,2020-08-15,11207,1.12,228,2020,2248
6602,2020-08-22,11207,0.63,235,2020,2255
6603,2020-08-29,11207,0.75,242,2020,2262
6604,2020-09-05,11207,1.09,249,2020,2269
6605,2020-09-12,11207,1.52,256,2020,2276
6606,2020-09-19,11207,0.55,263,2020,2283
6607,2020-09-26,11207,1.05,270,2020,2290
6608,2020-10-03,11207,1.36,277,2020,2297
6609,2020-10-10,11207,1.44,284,2020,2304
6610,2020-10-17,11207,1.47,291,2020,2311
6611,2020-10-24,11207,1.79,298,2020,2318
6612,2020-10-31,11207,1.61,305,2020,2325
6613,2020-11-07,11207,2.18,312,2020,2332
6614,2020-11-14,11207,4.07,319,2020,2339
6615,2020-11-21,11207,4.06,326,2020,2346
6616,2020-11-28,11207,5.0,333,2020,2353
6617,2020-12-05,11207,5.99,340,2020,2360
6618,2020-12-12,11207,6.66,347,2020,2367
6619,2020-12-19,11207,5.92,354,2020,2374
6620,2020-12-26,11207,8.25,361,2020,2381
6621,2021-01-02,11207,9.39,2,2021,2023
6622,2021-01-09,11207,9.23,9,2021,2030
6623,2021-01-16,11207,9.8,16,2021,2037
6624,2021-01-23,11207,9.68,23,2021,2044
6625,2021-01-30,11207,9.75,30,2021,2051
6626,2021-02-06,11207,9.7,37,2021,2058
6627,2021-02-13,11207,7.69,44,2021,2065
6628,2021-02-20,11207,8.63,51,2021,2072
6629,2021-02-27,11207,8.02,58,2021,2079
6630,2021-03-06,11207,7.08,65,2021,2086
6631,2021-03-13,11207,6.39,72,2021,2093
6632,2021-03-20,11207,7.68,79,2021,2100
6633,2021-03-27,11207,7.24,86,2021,2107
6634,2021-04-03,11207,8.27,93,2021,2114
6635,2021-04-10,11207,6.73,100,2021,2121
6636,2021-04-17,11207,5.96,107,2021,2128
6637,2021-04-24,11207,5.56,114,2021,2135
6638,2021-05-01,11207,5.01,121,2021,2142
6639,2021-05-08,11207,3.23,128,2021,2149
6640,2021-05-15,11207,2.29,135,2021,2156
6641,2021-05-22,11207,1.62,142,2021,2163
6642,2021-05-29,11207,0.99,149,2021,2170
6643,2021-06-05,11207,0.99,156,2021,2177
6644,2021-06-12,11207,0.77,163,2021,2184
6645,2021-06-19,11207,0.58,170,2021,2191
6646,2021-06-26,11207,0.75,177,2021,2198
6647,2021-07-03,11207,0.79,184,2021,2205
6648,2021-07-10,11207,1.56,191,2021,2212
6649,2021-07-17,11207,2.13,198,2021,2219
6650,2021-07-24,11207,3.24,205,2021,2226
6651,2021-07-31,11207,3.44,212,2021,2233
6652,2021-08-07,11207,4.11,219,2021,2240
6653,2021-08-14,11207,5.61,226,2021,2247
6654,2021-08-21,11207,4.77,233,2021,2254
6655,2021-08-28,11207,4.71,240,2021,2261
6656,2021-09-04,11207,4.07,247,2021,2268
6657,2021-09-11,11207,4.07,254,2021,2275
6658,2021-09-18,11207,3.19,261,2021,2282
6659,2021-09-25,11207,2.96,268,2021,2289
6660,2021-10-02,11207,2.52,275,2021,2296
6661,2021-10-09,11207,2.23,282,2021,2303
6662,2021-10-16,11207,1.72,289,2021,2310
6663,2021-10-23,11207,1.74,296,2021,2317
6664,2021-10-30,11207,1.33,303,2021,2324
6665,2021-11-06,11207,1.28,310,2021,2331
6666,2020-08-08,11208,1.62,221,2020,2241
6667,2020-08-15,11208,1.43,228,2020,2248
6668,2020-08-22,11208,1.42,235,2020,2255
6669,2020-08-29,11208,1.62,242,2020,2262
6670,2020-09-05,11208,1.5,249,2020,2269
6671,2020-09-12,11208,2.44,256,2020,2276
6672,2020-09-19,11208,0.78,263,2020,2283
6673,2020-09-26,11208,1.26,270,2020,2290
6674,2020-10-03,11208,2.22,277,2020,2297
6675,2020-10-10,11208,2.38,284,2020,2304
6676,2020-10-17,11208,1.29,291,2020,2311
6677,2020-10-24,11208,3.33,298,2020,2318
6678,2020-10-31,11208,3.14,305,2020,2325
6679,2020-11-07,11208,4.72,312,2020,2332
6680,2020-11-14,11208,5.01,319,2020,2339
6681,2020-11-21,11208,5.73,326,2020,2346
6682,2020-11-28,11208,8.01,333,2020,2353
6683,2020-12-05,11208,8.81,340,2020,2360
6684,2020-12-12,11208,9.46,347,2020,2367
6685,2020-12-19,11208,10.01,354,2020,2374
6686,2020-12-26,11208,12.12,361,2020,2381
6687,2021-01-02,11208,12.64,2,2021,2023
6688,2021-01-09,11208,12.29,9,2021,2030
6689,2021-01-16,11208,12.24,16,2021,2037
6690,2021-01-23,11208,12.95,23,2021,2044
6691,2021-01-30,11208,11.8,30,2021,2051
6692,2021-02-06,11208,13.81,37,2021,2058
6693,2021-02-13,11208,11.18,44,2021,2065
6694,2021-02-20,11208,11.56,51,2021,2072
6695,2021-02-27,11208,10.34,58,2021,2079
6696,2021-03-06,11208,9.01,65,2021,2086
6697,2021-03-13,11208,8.55,72,2021,2093
6698,2021-03-20,11208,9.03,79,2021,2100
6699,2021-03-27,11208,9.14,86,2021,2107
6700,2021-04-03,11208,12.19,93,2021,2114
6701,2021-04-10,11208,9.18,100,2021,2121
6702,2021-04-17,11208,9.28,107,2021,2128
6703,2021-04-24,11208,6.86,114,2021,2135
6704,2021-05-01,11208,4.86,121,2021,2142
6705,2021-05-08,11208,3.41,128,2021,2149
6706,2021-05-15,11208,2.62,135,2021,2156
6707,2021-05-22,11208,2.36,142,2021,2163
6708,2021-05-29,11208,1.2,149,2021,2170
6709,2021-06-05,11208,0.85,156,2021,2177
6710,2021-06-12,11208,0.89,163,2021,2184
6711,2021-06-19,11208,1.62,170,2021,2191
6712,2021-06-26,11208,0.93,177,2021,2198
6713,2021-07-03,11208,1.63,184,2021,2205
6714,2021-07-10,11208,2.36,191,2021,2212
6715,2021-07-17,11208,2.16,198,2021,2219
6716,2021-07-24,11208,2.74,205,2021,2226
6717,2021-07-31,11208,3.8,212,2021,2233
6718,2021-08-07,11208,5.99,219,2021,2240
6719,2021-08-14,11208,5.68,226,2021,2247
6720,2021-08-21,11208,5.38,233,2021,2254
6721,2021-08-28,11208,6.25,240,2021,2261
6722,2021-09-04,11208,5.06,247,2021,2268
6723,2021-09-11,11208,4.52,254,2021,2275
6724,2021-09-18,11208,4.0,261,2021,2282
6725,2021-09-25,11208,3.27,268,2021,2289
6726,2021-10-02,11208,2.32,275,2021,2296
6727,2021-10-09,11208,2.27,282,2021,2303
6728,2021-10-16,11208,2.04,289,2021,2310
6729,2021-10-23,11208,2.15,296,2021,2317
6730,2021-10-30,11208,1.99,303,2021,2324
6731,2021-11-06,11208,2.17,310,2021,2331
6732,2020-08-08,11209,1.75,221,2020,2241
6733,2020-08-15,11209,1.89,228,2020,2248
6734,2020-08-22,11209,1.34,235,2020,2255
6735,2020-08-29,11209,1.71,242,2020,2262
6736,2020-09-05,11209,1.31,249,2020,2269
6737,2020-09-12,11209,1.3,256,2020,2276
6738,2020-09-19,11209,0.85,263,2020,2283
6739,2020-09-26,11209,1.62,270,2020,2290
6740,2020-10-03,11209,1.51,277,2020,2297
6741,2020-10-10,11209,1.69,284,2020,2304
6742,2020-10-17,11209,2.44,291,2020,2311
6743,2020-10-24,11209,2.26,298,2020,2318
6744,2020-10-31,11209,2.14,305,2020,2325
6745,2020-11-07,11209,2.74,312,2020,2332
6746,2020-11-14,11209,3.03,319,2020,2339
6747,2020-11-21,11209,3.86,326,2020,2346
6748,2020-11-28,11209,5.11,333,2020,2353
6749,2020-12-05,11209,6.19,340,2020,2360
6750,2020-12-12,11209,5.97,347,2020,2367
6751,2020-12-19,11209,7.15,354,2020,2374
6752,2020-12-26,11209,8.02,361,2020,2381
6753,2021-01-02,11209,10.58,2,2021,2023
6754,2021-01-09,11209,8.67,9,2021,2030
6755,2021-01-16,11209,9.13,16,2021,2037
6756,2021-01-23,11209,9.44,23,2021,2044
6757,2021-01-30,11209,8.76,30,2021,2051
6758,2021-02-06,11209,8.21,37,2021,2058
6759,2021-02-13,11209,6.8,44,2021,2065
6760,2021-02-20,11209,6.31,51,2021,2072
6761,2021-02-27,11209,6.13,58,2021,2079
6762,2021-03-06,11209,5.68,65,2021,2086
6763,2021-03-13,11209,5.39,72,2021,2093
6764,2021-03-20,11209,4.97,79,2021,2100
6765,2021-03-27,11209,6.22,86,2021,2107
6766,2021-04-03,11209,6.55,93,2021,2114
6767,2021-04-10,11209,5.74,100,2021,2121
6768,2021-04-17,11209,5.21,107,2021,2128
6769,2021-04-24,11209,2.97,114,2021,2135
6770,2021-05-01,11209,3.24,121,2021,2142
6771,2021-05-08,11209,2.64,128,2021,2149
6772,2021-05-15,11209,1.27,135,2021,2156
6773,2021-05-22,11209,0.81,142,2021,2163
6774,2021-05-29,11209,0.69,149,2021,2170
6775,2021-06-05,11209,0.77,156,2021,2177
6776,2021-06-12,11209,0.39,163,2021,2184
6777,2021-06-19,11209,0.22,170,2021,2191
6778,2021-06-26,11209,0.5,177,2021,2198
6779,2021-07-03,11209,0.75,184,2021,2205
6780,2021-07-10,11209,1.47,191,2021,2212
6781,2021-07-17,11209,1.55,198,2021,2219
6782,2021-07-24,11209,2.19,205,2021,2226
6783,2021-07-31,11209,3.24,212,2021,2233
6784,2021-08-07,11209,3.48,219,2021,2240
6785,2021-08-14,11209,3.6,226,2021,2247
6786,2021-08-21,11209,4.5,233,2021,2254
6787,2021-08-28,11209,3.43,240,2021,2261
6788,2021-09-04,11209,4.56,247,2021,2268
6789,2021-09-11,11209,3.59,254,2021,2275
6790,2021-09-18,11209,3.16,261,2021,2282
6791,2021-09-25,11209,2.71,268,2021,2289
6792,2021-10-02,11209,2.22,275,2021,2296
6793,2021-10-09,11209,1.79,282,2021,2303
6794,2021-10-16,11209,1.54,289,2021,2310
6795,2021-10-23,11209,1.29,296,2021,2317
6796,2021-10-30,11209,1.8,303,2021,2324
6797,2021-11-06,11209,1.65,310,2021,2331
6798,2020-08-08,11210,1.42,221,2020,2241
6799,2020-08-15,11210,2.03,228,2020,2248
6800,2020-08-22,11210,1.76,235,2020,2255
6801,2020-08-29,11210,2.0,242,2020,2262
6802,2020-09-05,11210,1.83,249,2020,2269
6803,2020-09-12,11210,2.68,256,2020,2276
6804,2020-09-19,11210,3.26,263,2020,2283
6805,2020-09-26,11210,5.7,270,2020,2290
6806,2020-10-03,11210,5.95,277,2020,2297
6807,2020-10-10,11210,4.81,284,2020,2304
6808,2020-10-17,11210,3.93,291,2020,2311
6809,2020-10-24,11210,2.88,298,2020,2318
6810,2020-10-31,11210,1.9,305,2020,2325
6811,2020-11-07,11210,2.46,312,2020,2332
6812,2020-11-14,11210,3.34,319,2020,2339
6813,2020-11-21,11210,3.24,326,2020,2346
6814,2020-11-28,11210,5.19,333,2020,2353
6815,2020-12-05,11210,6.88,340,2020,2360
6816,2020-12-12,11210,8.56,347,2020,2367
6817,2020-12-19,11210,10.17,354,2020,2374
6818,2020-12-26,11210,8.56,361,2020,2381
6819,2021-01-02,11210,9.49,2,2021,2023
6820,2021-01-09,11210,9.48,9,2021,2030
6821,2021-01-16,11210,9.26,16,2021,2037
6822,2021-01-23,11210,8.57,23,2021,2044
6823,2021-01-30,11210,9.52,30,2021,2051
6824,2021-02-06,11210,7.71,37,2021,2058
6825,2021-02-13,11210,6.52,44,2021,2065
6826,2021-02-20,11210,10.36,51,2021,2072
6827,2021-02-27,11210,8.56,58,2021,2079
6828,2021-03-06,11210,7.36,65,2021,2086
6829,2021-03-13,11210,7.47,72,2021,2093
6830,2021-03-20,11210,6.58,79,2021,2100
6831,2021-03-27,11210,6.84,86,2021,2107
6832,2021-04-03,11210,6.97,93,2021,2114
6833,2021-04-10,11210,4.21,100,2021,2121
6834,2021-04-17,11210,4.72,107,2021,2128
6835,2021-04-24,11210,2.62,114,2021,2135
6836,2021-05-01,11210,3.63,121,2021,2142
6837,2021-05-08,11210,3.26,128,2021,2149
6838,2021-05-15,11210,2.25,135,2021,2156
6839,2021-05-22,11210,1.53,142,2021,2163
6840,2021-05-29,11210,0.84,149,2021,2170
6841,2021-06-05,11210,0.83,156,2021,2177
6842,2021-06-12,11210,0.56,163,2021,2184
6843,2021-06-19,11210,0.5,170,2021,2191
6844,2021-06-26,11210,0.38,177,2021,2198
6845,2021-07-03,11210,0.88,184,2021,2205
6846,2021-07-10,11210,1.18,191,2021,2212
6847,2021-07-17,11210,2.19,198,2021,2219
6848,2021-07-24,11210,2.37,205,2021,2226
6849,2021-07-31,11210,3.31,212,2021,2233
6850,2021-08-07,11210,4.57,219,2021,2240
6851,2021-08-14,11210,4.64,226,2021,2247
6852,2021-08-21,11210,3.99,233,2021,2254
6853,2021-08-28,11210,3.95,240,2021,2261
6854,2021-09-04,11210,4.8,247,2021,2268
6855,2021-09-11,11210,3.33,254,2021,2275
6856,2021-09-18,11210,3.61,261,2021,2282
6857,2021-09-25,11210,4.13,268,2021,2289
6858,2021-10-02,11210,3.02,275,2021,2296
6859,2021-10-09,11210,2.23,282,2021,2303
6860,2021-10-16,11210,2.4,289,2021,2310
6861,2021-10-23,11210,2.51,296,2021,2317
6862,2021-10-30,11210,3.4,303,2021,2324
6863,2021-11-06,11210,3.75,310,2021,2331
6864,2020-08-08,11211,1.12,221,2020,2241
6865,2020-08-15,11211,0.55,228,2020,2248
6866,2020-08-22,11211,0.79,235,2020,2255
6867,2020-08-29,11211,0.97,242,2020,2262
6868,2020-09-05,11211,0.86,249,2020,2269
6869,2020-09-12,11211,1.39,256,2020,2276
6870,2020-09-19,11211,1.81,263,2020,2283
6871,2020-09-26,11211,2.42,270,2020,2290
6872,2020-10-03,11211,2.7,277,2020,2297
6873,2020-10-10,11211,1.71,284,2020,2304
6874,2020-10-17,11211,2.02,291,2020,2311
6875,2020-10-24,11211,2.02,298,2020,2318
6876,2020-10-31,11211,2.28,305,2020,2325
6877,2020-11-07,11211,2.81,312,2020,2332
6878,2020-11-14,11211,3.23,319,2020,2339
6879,2020-11-21,11211,2.84,326,2020,2346
6880,2020-11-28,11211,3.39,333,2020,2353
6881,2020-12-05,11211,4.6,340,2020,2360
6882,2020-12-12,11211,4.34,347,2020,2367
6883,2020-12-19,11211,3.87,354,2020,2374
6884,2020-12-26,11211,4.72,361,2020,2381
6885,2021-01-02,11211,5.55,2,2021,2023
6886,2021-01-09,11211,6.26,9,2021,2030
6887,2021-01-16,11211,5.99,16,2021,2037
6888,2021-01-23,11211,7.0,23,2021,2044
6889,2021-01-30,11211,7.31,30,2021,2051
6890,2021-02-06,11211,6.61,37,2021,2058
6891,2021-02-13,11211,5.16,44,2021,2065
6892,2021-02-20,11211,6.32,51,2021,2072
6893,2021-02-27,11211,6.34,58,2021,2079
6894,2021-03-06,11211,6.39,65,2021,2086
6895,2021-03-13,11211,5.34,72,2021,2093
6896,2021-03-20,11211,5.28,79,2021,2100
6897,2021-03-27,11211,5.65,86,2021,2107
6898,2021-04-03,11211,5.45,93,2021,2114
6899,2021-04-10,11211,4.43,100,2021,2121
6900,2021-04-17,11211,3.96,107,2021,2128
6901,2021-04-24,11211,3.01,114,2021,2135
6902,2021-05-01,11211,2.34,121,2021,2142
6903,2021-05-08,11211,1.24,128,2021,2149
6904,2021-05-15,11211,0.97,135,2021,2156
6905,2021-05-22,11211,0.46,142,2021,2163
6906,2021-05-29,11211,0.42,149,2021,2170
6907,2021-06-05,11211,0.56,156,2021,2177
6908,2021-06-12,11211,0.73,163,2021,2184
6909,2021-06-19,11211,0.23,170,2021,2191
6910,2021-06-26,11211,0.2,177,2021,2198
6911,2021-07-03,11211,0.9,184,2021,2205
6912,2021-07-10,11211,0.9,191,2021,2212
6913,2021-07-17,11211,3.27,198,2021,2219
6914,2021-07-24,11211,3.33,205,2021,2226
6915,2021-07-31,11211,3.65,212,2021,2233
6916,2021-08-07,11211,3.85,219,2021,2240
6917,2021-08-14,11211,3.69,226,2021,2247
6918,2021-08-21,11211,3.83,233,2021,2254
6919,2021-08-28,11211,3.8,240,2021,2261
6920,2021-09-04,11211,2.97,247,2021,2268
6921,2021-09-11,11211,2.89,254,2021,2275
6922,2021-09-18,11211,4.04,261,2021,2282
6923,2021-09-25,11211,3.0,268,2021,2289
6924,2021-10-02,11211,4.23,275,2021,2296
6925,2021-10-09,11211,4.33,282,2021,2303
6926,2021-10-16,11211,3.19,289,2021,2310
6927,2021-10-23,11211,2.3,296,2021,2317
6928,2021-10-30,11211,2.05,303,2021,2324
6929,2021-11-06,11211,1.73,310,2021,2331
6930,2020-08-08,11212,0.57,221,2020,2241
